"customer_id","customer_name","customer_segment","order_id","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","order_details_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","product_name","product_category","product_subcategory","product_manufacturer"
"454","Laurel Workman","Corporate","CA-2015-103429","2015-05-30 00:00:00","New York City","New York","East","United States","10024","2015-06-01 00:00:00","First Class","109","855","3","0","78","0.33","236","Honeywell Quietcare HEPA Air Cleaner","Office Supplies","Appliances","Honeywell"
"454","Laurel Workman","Corporate","CA-2015-103429","2015-05-30 00:00:00","New York City","New York","East","United States","10024","2015-06-01 00:00:00","First Class","110","733","5","0","135","0.29","464","Geemarc AmpliPOWER60","Technology","Phones","Other"
"180","Craig Molinari","Corporate","CA-2015-103492","2015-10-10 00:00:00","Huntsville","Texas","Central","United States","77340","2015-10-15 00:00:00","Standard Class","111","260","1","0.8","-2","-1.75","1","Avery Non-Stick Binders","Office Supplies","Binders","Avery"
"180","Craig Molinari","Corporate","CA-2015-103492","2015-10-10 00:00:00","Huntsville","Texas","Central","United States","77340","2015-10-15 00:00:00","Standard Class","112","695","5","0.8","-19","-1.6","12","GBC Personal VeloBind Strips","Office Supplies","Binders","GBC"
"180","Craig Molinari","Corporate","CA-2015-103492","2015-10-10 00:00:00","Huntsville","Texas","Central","United States","77340","2015-10-15 00:00:00","Standard Class","113","1105","6","0.2","72","0.1","720","Motorola Droid Maxx","Technology","Phones","Motorola"
"180","Craig Molinari","Corporate","CA-2015-103492","2015-10-10 00:00:00","Huntsville","Texas","Central","United States","77340","2015-10-15 00:00:00","Standard Class","114","431","7","0.2","66","0.09","756","Cisco 8x8 Inc. 6753i IP Business Phone System","Technology","Phones","Cisco"
"147","Chris Cortes","Consumer","CA-2015-103527","2015-09-09 00:00:00","Chicago","Illinois","Central","United States","60653","2015-09-14 00:00:00","Second Class","115","132","3","0.2","3","0.31","11","Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled","Office Supplies","Paper","Ampad"
"366","Jeremy Lonsdale","Consumer","CA-2015-103590","2015-11-30 00:00:00","Mount Vernon","New York","East","United States","10550","2015-12-04 00:00:00","Standard Class","116","1252","4","0","29","0.47","62","Park Ridge Embossed Executive Business Envelopes","Office Supplies","Envelopes","Other"
"547","Mitch Webber","Consumer","CA-2015-103660","2015-08-25 00:00:00","Seattle","Washington","West","United States","98103","2015-08-30 00:00:00","Standard Class","117","1299","7","0.2","76","0.08","1008","Polycom VVX 310 VoIP phone","Technology","Phones","Polycom"
"59","Art Foster","Consumer","CA-2015-103702","2015-09-12 00:00:00","Fairfield","Ohio","East","United States","45014","2015-09-17 00:00:00","Standard Class","118","1309","7","0.7","-47","-0.73","64","Premier Elliptical Ring Binder, Black","Office Supplies","Binders","Premier"
"524","Michael Grace","Home Office","CA-2015-103744","2015-02-23 00:00:00","El Paso","Texas","Central","United States","79907","2015-02-27 00:00:00","Standard Class","119","696","3","0.8","-7","-1.55","4","GBC Plastic Binding Combs","Office Supplies","Binders","GBC"
"524","Michael Grace","Home Office","CA-2015-103744","2015-02-23 00:00:00","El Paso","Texas","Central","United States","79907","2015-02-27 00:00:00","Standard Class","120","1506","3","0.2","2","0.34","7","Staple-on labels","Office Supplies","Labels","Staple-on labels"
"199","Darren Powers","Consumer","CA-2015-103800","2015-01-03 00:00:00","Houston","Texas","Central","United States","77095","2015-01-07 00:00:00","Standard Class","121","1088","2","0.2","6","0.34","16","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book","Office Supplies","Paper","Message Book"
"254","Elizabeth Moffitt","Corporate","CA-2015-103807","2015-12-02 00:00:00","Sandy Springs","Georgia","South","United States","30328","2015-12-09 00:00:00","Standard Class","122","969","1","0","1","0.14","6","Kingston Digital DataTraveler 8GB USB 2.0","Technology","Accessories","Kingston"
"254","Elizabeth Moffitt","Corporate","CA-2015-103807","2015-12-02 00:00:00","Sandy Springs","Georgia","South","United States","30328","2015-12-09 00:00:00","Standard Class","123","1366","3","0","7","0.47","15","RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set","Office Supplies","Paper","Other"
"592","Paul Gonzalez","Consumer","CA-2015-103849","2015-05-11 00:00:00","Fort Worth","Texas","Central","United States","76106","2015-05-16 00:00:00","Standard Class","124","1406","2","0.2","7","0.13","58","SanDisk Cruzer 64 GB USB Flash Drive","Technology","Accessories","SanDisk"
"592","Paul Gonzalez","Consumer","CA-2015-103849","2015-05-11 00:00:00","Fort Worth","Texas","Central","United States","76106","2015-05-16 00:00:00","Standard Class","125","506","4","0.6","-84","-1.28","66","Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting","Furniture","Furnishings","Deflect-o"
"592","Paul Gonzalez","Consumer","CA-2015-103849","2015-05-11 00:00:00","Fort Worth","Texas","Central","United States","76106","2015-05-16 00:00:00","Standard Class","126","1668","1","0.2","6","0.06","101","Xblue XB-1670-86 X16 Small Office Telephone - Titanium","Technology","Phones","Other"
"101","Bradley Nguyen","Consumer","CA-2015-103940","2015-09-17 00:00:00","Seattle","Washington","West","United States","98103","2015-09-21 00:00:00","Standard Class","127","575","2","0","1","0.04","30","Eldon Gobal File Keepers","Office Supplies","Storage","Eldon"
"101","Bradley Nguyen","Consumer","CA-2015-103940","2015-09-17 00:00:00","Seattle","Washington","West","United States","98103","2015-09-21 00:00:00","Standard Class","128","617","2","0","13","0.38","35","Executive Impressions 12"" Wall Clock","Furniture","Furnishings","Executive Impressions"
"101","Bradley Nguyen","Consumer","CA-2015-103940","2015-09-17 00:00:00","Seattle","Washington","West","United States","98103","2015-09-21 00:00:00","Standard Class","129","584","3","0","16","0.28","58","Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black","Office Supplies","Storage","Eldon"
"101","Bradley Nguyen","Consumer","CA-2015-103940","2015-09-17 00:00:00","Seattle","Washington","West","United States","98103","2015-09-21 00:00:00","Standard Class","130","702","5","0.2","46","0.34","137","GBC Prestige Therm-A-Bind Covers","Office Supplies","Binders","GBC"
"506","Matt Connell","Corporate","CA-2015-103989","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","131","592","3","0.2","1","0.28","5","Eldon Wave Desk Accessories","Furniture","Furnishings","Eldon"
"506","Matt Connell","Corporate","CA-2015-103989","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","132","212","4","0.2","4","0.34","12","Avery 501","Office Supplies","Labels","Avery"
"506","Matt Connell","Corporate","CA-2015-103989","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","133","531","3","0.2","6","0.28","20","Document Clip Frames","Furniture","Furnishings","Other"
"506","Matt Connell","Corporate","CA-2015-103989","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","134","473","3","0.2","2","0.07","26","Crate-A-Files","Office Supplies","Storage","Other"
"506","Matt Connell","Corporate","CA-2015-103989","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","135","244","5","0.7","-26","-0.77","34","Avery Flip-Chart Easel Binder, Black","Office Supplies","Binders","Avery"
"506","Matt Connell","Corporate","CA-2015-103989","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","136","1028","2","0.2","53","0.31","170","Logitech Wireless Boombox Speaker - portable - wireless, wired","Technology","Accessories","Logitech"
"506","Matt Connell","Corporate","CA-2015-103989","2015-03-19 00:00:00","Lakeland","Florida","South","United States","33801","2015-03-21 00:00:00","First Class","137","431","3","0.2","28","0.09","324","Cisco 8x8 Inc. 6753i IP Business Phone System","Technology","Phones","Cisco"
"350","Janet Molinari","Corporate","CA-2015-104178","2015-08-25 00:00:00","Los Angeles","California","West","United States","90036","2015-08-29 00:00:00","Standard Class","138","550","1","0","3","0.42","6","Eldon 200 Class Desk Accessories, Smoke","Furniture","Furnishings","Eldon"
"350","Janet Molinari","Corporate","CA-2015-104178","2015-08-25 00:00:00","Los Angeles","California","West","United States","90036","2015-08-29 00:00:00","Standard Class","139","1835","4","0","12","0.48","26","Xerox 23","Office Supplies","Paper","Xerox"
"350","Janet Molinari","Corporate","CA-2015-104178","2015-08-25 00:00:00","Los Angeles","California","West","United States","90036","2015-08-29 00:00:00","Standard Class","140","1300","4","0","13","0.27","49","Portable Personal File Box","Office Supplies","Storage","Other"
"350","Janet Molinari","Corporate","CA-2015-104178","2015-08-25 00:00:00","Los Angeles","California","West","United States","90036","2015-08-29 00:00:00","Standard Class","141","1404","5","0","30","0.32","95","SanDisk Cruzer 32 GB USB Flash Drive","Technology","Accessories","SanDisk"
"203","Dave Brooks","Consumer","CA-2015-104269","2015-03-01 00:00:00","Seattle","Washington","West","United States","98115","2015-03-06 00:00:00","Second Class","142","744","2","0.2","51","0.11","458","Global Deluxe High-Back Manager's Chair","Furniture","Chairs","Global"
"470","Liz MacKendrick","Consumer","CA-2015-104283","2015-06-27 00:00:00","Southaven","Mississippi","South","United States","38671","2015-07-01 00:00:00","Standard Class","143","964","1","0","22","0.26","86","KI Adjustable-Height Table","Furniture","Tables","KI"
"470","Liz MacKendrick","Consumer","CA-2015-104283","2015-06-27 00:00:00","Southaven","Mississippi","South","United States","38671","2015-07-01 00:00:00","Standard Class","144","1471","4","0","54","0.24","224","Sony Micro Vault Click 16 GB USB 2.0 Flash Drive","Technology","Accessories","Sony"
"470","Liz MacKendrick","Consumer","CA-2015-104283","2015-06-27 00:00:00","Southaven","Mississippi","South","United States","38671","2015-07-01 00:00:00","Standard Class","145","1376","5","0","0","0","306","SAFCO Commercial Wire Shelving, 72h","Office Supplies","Storage","SAFCO"
"243","Duane Benoit","Consumer","CA-2015-104402","2015-06-17 00:00:00","Newark","Delaware","East","United States","19711","2015-06-23 00:00:00","Standard Class","146","1566","3","0","31","0.47","66","Texas Instruments TI-34 Scientific Calculator","Technology","Machines","Texas Instruments"
"154","Christine Kargatis","Home Office","CA-2015-104472","2015-06-02 00:00:00","Orem","Utah","West","United States","84057","2015-06-07 00:00:00","Standard Class","147","712","3","0.2","19","0.33","60","GBC Standard Therm-A-Bind Covers","Office Supplies","Binders","GBC"
"154","Christine Kargatis","Home Office","CA-2015-104472","2015-06-02 00:00:00","Orem","Utah","West","United States","84057","2015-06-07 00:00:00","Standard Class","148","123","6","0","22","0.3","73","Aluminum Document Frame","Furniture","Furnishings","Other"
"180","Craig Molinari","Corporate","CA-2015-104563","2015-03-07 00:00:00","Seattle","Washington","West","United States","98103","2015-03-12 00:00:00","Standard Class","149","1170","5","0","9","0.46","21","Newell Chalk Holder","Office Supplies","Art","Newell"
"180","Craig Molinari","Corporate","CA-2015-104563","2015-03-07 00:00:00","Seattle","Washington","West","United States","98103","2015-03-12 00:00:00","Standard Class","150","470","5","0","0","0","205","Contico 72""H Heavy-Duty Storage System","Office Supplies","Storage","Other"
"180","Craig Molinari","Corporate","CA-2015-104563","2015-03-07 00:00:00","Seattle","Washington","West","United States","98103","2015-03-12 00:00:00","Standard Class","151","1212","6","0.2","22","0.05","437","Office Star - Task Chair with Contemporary Loop Arms","Furniture","Chairs","Office Star"
"180","Craig Molinari","Corporate","CA-2015-104563","2015-03-07 00:00:00","Seattle","Washington","West","United States","98103","2015-03-12 00:00:00","Standard Class","152","759","2","0.2","54","0.11","482","Global Leather and Oak Executive Chair, Black","Furniture","Chairs","Global"
"707","Stefania Perrino","Corporate","CA-2015-104738","2015-12-30 00:00:00","Laredo","Texas","Central","United States","78041","2016-01-01 00:00:00","Second Class","153","50","3","0.8","-4","-1.6","2","Acco Hanging Data Binders","Office Supplies","Binders","Acco"
"707","Stefania Perrino","Corporate","CA-2015-104738","2015-12-30 00:00:00","Laredo","Texas","Central","United States","78041","2016-01-01 00:00:00","Second Class","154","629","3","0.2","5","0.36","13","Fashion Color Clasp Envelopes","Office Supplies","Envelopes","Other"
"707","Stefania Perrino","Corporate","CA-2015-104738","2015-12-30 00:00:00","Laredo","Texas","Central","United States","78041","2016-01-01 00:00:00","Second Class","155","1000","2","0.2","14","0.3","48","Logitech 910-002974 M325 Wireless Mouse for Web Scrolling","Technology","Accessories","Logitech"
"707","Stefania Perrino","Corporate","CA-2015-104738","2015-12-30 00:00:00","Laredo","Texas","Central","United States","78041","2016-01-01 00:00:00","Second Class","156","1277","2","0.2","19","0.09","218","Plantronics CS 50-USB - headset - Convertible, Monaural","Technology","Phones","Plantronics"
"707","Stefania Perrino","Corporate","CA-2015-104738","2015-12-30 00:00:00","Laredo","Texas","Central","United States","78041","2016-01-01 00:00:00","Second Class","157","154","3","0.2","29","0.09","329","AT&T 1080 Corded phone","Technology","Phones","AT&T"
"744","Thomas Boland","Corporate","CA-2015-104773","2015-12-08 00:00:00","Houston","Texas","Central","United States","77041","2015-12-13 00:00:00","Standard Class","158","462","2","0.2","6","0.1","60","Companion Letter/Legal File, Black","Office Supplies","Storage","Other"
"102","Bradley Talbott","Home Office","CA-2015-104780","2015-05-21 00:00:00","San Diego","California","West","United States","92037","2015-05-25 00:00:00","Standard Class","159","29","8","0","11","0.33","32","4009 Highlighters by Sanford","Office Supplies","Art","Other"
"495","Mark Haberlin","Corporate","CA-2015-104808","2015-02-04 00:00:00","Escondido","California","West","United States","92025","2015-02-08 00:00:00","Second Class","160","711","2","0.2","6","0.35","17","GBC Standard Recycled Report Covers, Clear Plastic Sheets","Office Supplies","Binders","GBC"
"386","John Grady","Corporate","CA-2015-104829","2015-11-18 00:00:00","Provo","Utah","West","United States","84604","2015-11-21 00:00:00","Second Class","161","92","7","0","10","0.45","22","Adams ""While You Were Out"" Message Pads","Office Supplies","Paper","Adams"
"183","Cyma Kinney","Corporate","CA-2015-104976","2015-12-09 00:00:00","San Francisco","California","West","United States","94122","2015-12-16 00:00:00","Standard Class","162","1786","6","0","17","0.49","35","Xerox 1987","Office Supplies","Paper","Xerox"
